0,0,0,0,0,0,0.13205,0,0,0.10561,0.36782,0,0,0,0,0,0,0.10561,0.2048,0,0.086409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20168,0,0,0,0,0,0,0,0,0,0,0,0.014225,0,0,0.00028325,0.0005006,0.0012626
0,0,0.04902,0,0.038,0.042517,0.034388,0,0,0,0.045977,0.01241,0.021622,0,0,0,0,0,0.061867,0,0.069307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050171,0.0045119,0,0.020414,0,0,0.00022061,0.0010012,0.011553
0,0.048319,0.066667,0,0.034,0,0,0,0,0,0,0.071355,0,0,0,0.017,0,0.15292,0.11147,0,0.093609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057424,0,0.024201,0,0,0.0024766,0.0060072,0.016414
0,0,0,0,0.09,0,0.1238,0,0,0.049505,0.34483,0,0.16216,0,0,0,0,0,0.14507,0,0.081008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009832,0.00060072,0.0015152
0,0,0.27843,0,0.071,0.059524,0,0.031503,0,0.039054,0,0.036194,0,0,0,0.2675,0,0,0.1712,0,0.25653,0,0.06422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010459,0,0.010992,0,0,0.00088153,0.0023028,0.012879
0,0.029412,0.082353,0,0.127,0,0.057772,0,0,0.069857,0,0,0,0,0,0.0635,0,0,0.090667,0.023102,0.11431,0,0,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0.18433,0,0,0.088235,0,0,0,0,0,0,0,0,0,0.0064602,0,0.017612,0.010495,0,0.0042297,0.0054065,0.015657
0,0,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10027,0,0.25473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013178,0,0,0.0033155,0.0030036,0.0066919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18992,0,0.12844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06081,0.061636,0,0.031286,0.0094113,0.02904
0,0,0.10784,0,0.111,0,0.024759,0,0,0,0,0,0.16577,0,0.040816,0,0.051821,0.040704,0.168,0,0.082808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0.014009,0,0,0.00029051,0.00030036,0.0043561
0,0.044118,0,0,0.159,0.052721,0,0,0.058935,0,0,0.06515,0,0,0.28798,0.0315,0.043417,0.34983,0.1184,0,0.17192,0,0.056881,0.0504,0,0,0,0.034103,0,0,0,0,0,0,0,0,0,0,0,0.33403,0,0,0,0,0,0,0,0,0,0.028199,0,0.0016935,0.082625,0,0.0022778,0.0090108,0.011679
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074754,0,0.022446,0,0,0.0025719,0.00080096,0.0013889
0.011013,0.004902,0.019608,0,0.076,0.0085034,0.020633,0.0018002,0.10456,0,0.038314,0.048604,0.0036036,0,0,0,0.0028011,0.014301,0.11147,0.0055006,0.14131,0,0.0091743,0,0,0,0,0,0,0,0,0,0,0,0,0.0026008,0.014514,0,0,0,0,0,0,0,0,0,0,0,0.0095781,0.010357,0.0039206,0.0076975,0.0076628,0.0029754,0.0014244,0.0065078,0.14255
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092132,0.041427,0,0.024909,0,0,0.0035016,0.0011013,0.0020833
0,0,0,0,0.116,0,0,0,0,0,0,0.059979,0,0,0,0.058,0,0.12761,0.061867,0,0.15752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013638,0,0.020537,0,0,0.00011893,0.00040048,0.0042929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067227,0,0,0,0,0.020098,0,0.01207,0.03265,0,0.0040545,0.0021025,0.0051136
0.011013,0.004902,0.019608,0,0.076,0.0085034,0.020633,0.0018002,0.10456,0,0.038314,0.048604,0.0036036,0,0,0,0.0028011,0.014301,0.11147,0.0055006,0.14131,0,0.0091743,0,0,0,0,0,0,0,0,0,0,0,0,0.0026008,0.014514,0,0,0,0,0,0,0,0,0,0,0,0.0095781,0.010357,0.0039206,0.0076975,0.0076628,0.0029754,0.0014208,0.0065078,0.14249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067227,0,0,0,0,0.020098,0,0.01207,0.03265,0,0.0040545,0.0021025,0.0051136
0,0,0,0,0,0,0.22834,0,0,0,0,0,0,0,0,0,0,0,0.1776,0,0,0,0,0.2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011331,0,0,0.0014626,0.0011013,0.002904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036095,0,0.010838,0,0,0.0027236,0.0010012,0.0022096
0,0,0,0,0.065,0,0.089409,0,0,0,0.24904,0.067218,0,0,0,0.0325,0.18207,0,0.069333,0.28713,0.11701,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047067,0,0.0028019,0,0,0.0015315,0.0065078,0.0080808
0.25771,0,0,0,0,0,0,0,0,0,0,0.12099,0,0,0,0,0.16387,0,0.18773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054622,0,0,0,0,0,0,0.02728,0,0,0.00087699,0.00090108,0.0036616
0,0,0.59412,0,0,0,0,0,0,0,0,0,0,0,0,0.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036095,0,0.065029,0,0,0.0026409,0.0010012,0.0026515
0,0,0,0,0.189,0.045918,0,0,0,0,0,0.083764,0,0,0,0.0135,0,0,0.1872,0,0.24302,0,0,0.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046144,0,0,0.015159,0,0.00035406,0.0010012,0.0055556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53135,0.2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050308,0,0.0006355,0.00040048,0.0010101
0,0.047619,0,0,0,0,0,0,0,0.037404,0.52107,0,0,0,0,0,0,0,0.1088,0,0.061206,0,0,0,0.032645,0,0,0.074807,0,0,0.1088,0,0,0,0.034,0,0.19739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045332,0,0,0,0.0025656,0.0029035,0.016604
0,0,0.50196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031583,0,0.047509,0,0,0.0016133,0.0005006,0.0015152
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09943,0.044709,0,0.02688,0,0,0.0028525,0.0011013,0.0017677
0,0,0.094118,0,0.146,0,0.066025,0,0,0,0,0.10031,0,0,0,0.024,0.13585,0,0.1296,0,0.21872,0,0.088073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022409,0,0,0,0,0.008306,0,0.015026,0.040646,0,0.0040227,0.0077093,0.015025
0,0.033613,0.094118,0,0.048,0,0,0,0,0,0,0.10031,0,0,0,0.024,0,0.10671,0.077867,0,0.087309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082034,0,0.029651,0,0,0.0019065,0.0060072,0.011679
0,0.028711,0.32549,0,0.041,0,0,0,0,0,0,0.042399,0,0,0,0.0205,0,0.091309,0.11093,0,0.11251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019141,0,0,0,0,0.0069729,0,0.023093,0,0,0.0025883,0.012014,0.017929
0.066079,0,0,0,0.061,0.15646,0,0.22052,0,0,0,0.031024,0.27568,0,0,0,0,0.033003,0.1472,0,0.054905,0,0.055046,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0.043541,0,0,0,0,0,0,0,0,0,0,0,0,0.0052297,0,0.0063735,0.034483,0,0.0010277,0.0029035,0.014205
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076397,0.034352,0,0.02066,0,0,0.0027236,0.0011013,0.0017045
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080958,0.036403,0,0.021892,0,0,0.0027236,0.0011013,0.0017045
0,0,0.10784,0,0.111,0,0.024759,0,0,0,0,0.018614,0.16577,0,0.040816,0,0.051821,0.040704,0.168,0,0.082808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0.013117,0,0,0.00025692,0.00030036,0.0042298
0,0,0,0,0.052,0,0.035763,0.046805,0,0.014301,0.099617,0.053775,0,0,0,0.013,0.21849,0.028603,0.097067,0.11441,0.023402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074856,0,0.025032,0.005997,0.0074134,0.0010395,0.0037044,0.021338
0.03304,0.031513,0.20588,0,0.045,0,0,0.16292,0.11407,0.041254,0,0.093071,0.054054,0,0.068027,0,0,0,0.21707,0,0.13591,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070028,0,0,0,0,0.025636,0,0.040581,0.011328,0,0.0039047,0.012915,0.048801
0.039648,0,0.035294,0,0.157,0.061224,0.0082531,0.0054005,0.011407,0.0066007,0.022989,0.055843,0.054054,0.006,0,0,0.10084,0.0066007,0.24213,0.013201,0.09811,0,0.15413,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016807,0,0.0028011,0,0,0,0.0022805,0.0053322,0,0.0003079,0.027819,0,0.00066546,0.0011013,0.027841
0.10793,0,0.19412,0,0,0.16837,0,0,0,0.054455,0.37931,0.25646,0.088288,0,0,0.2485,0.13866,0,0.1856,0,0.17912,0,0.089908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034865,0,0.0052343,0,0,0.00042488,0.00070084,0.0058712
0.10132,0.021008,0.090196,0,0.005,0.020408,0.0068776,0.025203,0.081749,0.040704,0.095785,0.10031,0.1009,0.123,0,0.0125,0.060224,0.0022002,0.17173,0,0.13141,0,0.19266,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093371,0,0,0,0,0.0066653,0,0.010007,0.12594,0.007716,0.0044403,0.019223,0.19186
0.10132,0.032213,0.05098,0,0,0.056122,0.0082531,0.029703,0,0.061606,0.14943,0.075491,0.14234,0,0.058957,0.013,0,0.028603,0.1872,0,0.059406,0,0.034862,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082098,0.0086136,0,0.0085596,0.038314,0.0042362,0.002621,0.0039047,0.056629
0,0.13445,0,0,0.192,0,0,0,0,0,0,0.19855,0,0,0,0,0,0,0.1024,0,0.34563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015887,0.0011013,0.0020202
0.16079,0.02521,0.21373,0,0,0.12415,0.10041,0.09811,0.068441,0.019802,0,0.037229,0,0,0,0.0545,0.05042,0.039604,0.1168,0.12046,0.19712,0,0.33578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01128,0,0.015333,0.055306,0,0.0020463,0.0029035,0.011237
0.013216,0.0084034,0.15098,0,0.019,0.054422,0.05227,0,0.011407,0,0,0.066184,0.045045,0,0.027211,0,0,0.013201,0.089067,0.0033003,0.063006,0,0.034862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.009122,0.0030763,0,0.0075128,0.011827,0,0.00066455,0.004205,0.047285
0,0.088235,0,0,0,0.21429,0,0,0,0,0,0.1303,0,0,0,0,0,0,0,0,0.11341,0,0,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0.020304,0,0.0060964,0.099284,0,0.0025719,0.0016019,0.0042929
0.16079,0.02521,0.14314,0,0,0.12415,0.10041,0.09901,0.068441,0.019802,0,0.037229,0,0,0,0.055,0.05042,0.039604,0.11733,0.12101,0.19802,0,0.33578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011382,0,0.015395,0.055472,0,0.0020508,0.0029035,0.011048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0.0576,0,0.19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,0,0,0.00090785,0.0029035,0.0066288
0,0,0,0,0,0,0.14305,0,0,0,0,0.10755,0,0,0,0,0.14566,0,0.1952,0,0.18812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013911,0.025226,0,0.018936,0.010162,0.0030763,0.0021044,0.005807,0.009154
0,0,0.24706,0,0,0,0,0,0,0,0,0.26163,0,0,0,0,0,0,0.13493,0,0.45545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023985,0.00070084,0.0031566
0,0.031513,0.088235,0,0.045,0,0,0,0,0,0,0.046536,0,0,0,0.0225,0,0.10011,0.072533,0,0.12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046216,0,0,0.0016133,0.0060072,0.012563
0,0.029412,0.32941,0,0.042,0,0,0,0,0,0,0.043433,0,0,0,0.021,0,0.092409,0.112,0,0.15122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0,0,0,0,0.0067678,0,0.020599,0,0,0.0025756,0.012014,0.017866
0,0.041317,0,0,0,0,0.081155,0,0,0.032453,0,0.061013,0,0,0,0,0,0.12981,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026354,0,0,0,0,0.006887,0.0065078,0.015657
0.050661,0,0.092157,0,0.023,0,0,0,0,0,0,0,0,0.023,0,0.0115,0.032213,0,0.37867,0,0.17012,0,0,0.0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033147,0,0,0,0.0098062,0.0044094,0,0.0053883,0,0,0.00026691,0.0010012,0.0041035
0,0,0.090196,0,0.139,0,0.12792,0.083708,0,0,0.17625,0.096174,0,0,0,0.0695,0,0.050605,0.0496,0,0.041404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055222,0,0,0,0,0,0,0,0,0,0,0.015735,0,0,0,0,0.0034798,0.00040127,0.00070084,0.0046717
0,0.02381,0,0,0.068,0,0.093535,0,0,0.018702,0.13027,0,0,0,0,0.017,0,0.14961,0.1824,0,0.24572,0,0,0,0.016323,0.020408,0,0,0,0,0,0,0.018702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014779,0.007996,0,0.00037313,0.0014017,0.0059975
0.026432,0.016807,0.023529,0,0.132,0.061224,0,0.032403,0,0,0.13793,0.074457,0,0,0,0,0,0,0.21867,0,0.27093,0,0.022018,0,0,0,0,0,0,0,0,0,0.0066007,0,0,0,0.017417,0,0,0.02521,0,0,0,0,0,0,0,0,0,0.00605,0,0.00058501,0.0031651,0,0.00064821,0.003304,0.011301
0.14537,0,0.12941,0,0,0,0,0,0,0.036304,0,0,0,0,0,0.099,0.18487,0,0.0704,0,0.11881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067892,0,0,0.0019828,0.003304,0.0075758
0,0.033613,0.094118,0,0.146,0,0.066025,0,0,0.053355,0.18391,0,0,0,0,0.024,0,0,0.051733,0.026403,0.17552,0,0,0.0384,0,0,0,0,0,0,0,0,0,0,0,0,0.2119,0,0,0.10084,0,0,0,0,0,0,0,0,0,0.0074856,0,0.018135,0.048976,0,0.0034952,0.0046055,0.012184
0,0,0,0,0,0,0.2022,0,0,0.080858,0,0.15202,0,0,0,0,0,0,0.3136,0,0.13231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015395,0,0,0.00019428,0.00020024,0.0010101
0.066079,0,0.11961,0,0,0,0,0,0,0.050605,0.11494,0.09514,0.054054,0.03,0,0.1075,0.085434,0,0.29493,0,0.11071,0,0,0.024,0,0,0,0,0,0,0,0,0,0.063025,0,0,0,0,0,0,0,0,0,0,0.014006,0,0,0,0,0.010254,0,0.032422,0.058471,0.012608,0.0026182,0.0065078,0.019066
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28447,0,0,0,0,0,0,0,0,0,0,0,0,0.020611,0,0,0.016658,0,0.0032211,0.005807,0.0088384
0,0,0,0,0.126,0,0.34801,0.11341,0.23954,0.069307,0.48276,0.1303,0,0,0,0,0.70868,0,0.13493,0.069307,0.34113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016534,0,0,0.064911,0.028634,0.018245
0,0.037115,0.10392,0,0.053,0,0,0,0,0,0,0.054809,0,0,0,0.0265,0,0.11661,0.085333,0,0.09541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089212,0,0.027003,0,0,0.0021788,0.0060072,0.011742
0,0.030812,0.17451,0,0.044,0,0,0,0,0,0,0.045502,0,0,0,0.022,0,0.09791,0.11947,0,0.12061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020542,0,0,0,0,0.0074856,0,0.024848,0,0,0.0025865,0.012014,0.017677
0,0.032213,0.090196,0,0.046,0.078231,0.063274,0,0,0,0.17625,0.04757,0,0,0,0.046,0,0.10121,0.1472,0,0.12421,0,0.084404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096639,0,0,0,0,0.021475,0,0,0,0,0,0,0.0091754,0.037148,0,0.0010495,0.0012014,0.0068813
0,0,0.094118,0,0.144,0,0.066025,0,0,0,0,0.099276,0,0,0,0.024,0.13445,0,0.12853,0,0.21692,0,0.088073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022409,0,0,0,0,0.008306,0,0.014964,0.04048,0,0.0037494,0.0077093,0.014836
0,0.065826,0.18431,0,0,0,0,0,0,0.051705,0,0,0,0,0,0.1415,0,0,0.050133,0,0.084608,0,0.34495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042059,0,0,0.02315,0.024429,0.020013
0,0,0.34706,0,0,0,0,0,0,0,0,0.061013,0,0,0,0,0,0.064906,0.2208,0,0.10621,0,0,0,0,0,0,0,0,0,0,0,0.032453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01692,0,0.0050804,0.01366,0,0.0012029,0.0015018,0.00625
0.1652,0.012605,0.072549,0,0.018,0.020408,0,0.022502,0.14259,0.017052,0.095785,0.15615,0.055856,0.037,0,0.0185,0.061625,0.013201,0.15787,0.037954,0.11341,0,0.080734,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.017417,0,0,0.02521,0,0,0.016807,0,0,0,0,0,0,0.0087162,0.012987,0.013455,0.038981,0.0032276,0.0024285,0.0044053,0.067235
0,0.028711,0.039216,0,0.167,0.034014,0.02751,0,0,0.057206,0.076628,0,0.036036,0,0,0.0415,0.028011,0,0.11147,0,0.055806,0,0.11376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019141,0.028118,0,0.02,0,0,0,0.0040643,0,0,0.0005901,0.0014017,0.010985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57866,0.28053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056305,0,0.00060463,0.00040048,0.00056818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0.09991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044061,0,0,0.002788,0.0028034,0.0071338
0,0,0.045098,0,0,0,0.031637,0,0,0.052255,0,0.048604,0,0.023,0,0.0115,0.13305,0,0.12693,0,0.17102,0,0,0.0376,0,0,0,0,0,0,0,0,0,0,0,0.029909,0.033382,0,0,0,0,0,0,0,0,0,0,0,0,0.012613,0,0.0060656,0,0.0012103,0.0036659,0.027934,0.032702
0,0.05042,0.14118,0,0,0,0,0.13051,0,0,0.27586,0,0,0,0,0.1455,0,0.079208,0.077333,0,0,0,0.13211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012613,0,0.015241,0,0,0.00047662,0.00070084,0.0037879
0,0,0.25098,0,0.128,0.21769,0,0,0,0,0,0,0,0,0,0.064,0,0,0.13653,0,0.11521,0,0.23486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01856,0,0.022292,0,0,0.0018802,0.00080096,0.0026515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028507,0,0.025679,0,0,0.0037494,0.0026031,0.0073864
0,0.032213,0.090196,0,0.14,0,0.063274,0.16742,0,0.051155,0.17625,0,0,0,0,0.093,0,0,0.0496,0.025303,0.12601,0,0,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0.20319,0,0,0.096639,0,0,0,0,0,0,0,0,0,0.0072806,0,0.017581,0.035649,0,0.0032955,0.0063076,0.013384
0,0,0.07451,0,0.115,0.12925,0,0,0,0,0,0.039297,0.068468,0,0,0.019,0,0.041804,0.14347,0,0.20702,0,0,0.0304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01251,0,0.0018782,0.010162,0,0.00070359,0.0019023,0.0099116
